id	bloque (no traducir)	titulo	cuerpo	enlace
361	Ámbito autonómico y municipal	Tokiko autonomia babesteko eta eskualdeak aintzatesteko lege-aurreproiektua	"
Erabakitzeko ahalmena itzuliko dizkiegu udalerri batu edo erkidetuei, bai eta ahalmen hori gauzatzeko baliabideak ere. Hori dela-eta, eskualdea osatzen duten udalerri edo menpeko erakundeen antolaketa-molde berariazkoen babesa bermatzearen alde egingo dugu lan, kontzientzia osoz egingo ere. Horrenbestez, lurraldearekiko dagozkien ondasun-eskubideak babestuko ditugu, eta indarrean jarriko dugu behin betiko Landa-Ingurunearen Garapen Jasangarrirako Legea, halako moldez non jende gehien galdu duten eta azpiegitura-gabezia gehien duten eskualdeen aldeko diskriminazio positiboa bermatu ahal izango den. Eskualdeko gobernu-unitateei –udalerri batu edo erkidetuei– beren lurraldeetan oinarrizko zerbitzuak autogestionatzeko, eta horietan autonomia-administrazioak eta Estatuko Administrazio Orokorrak burutzen dituzten ekimenen kontrolean parte hartzeko beharreko baliabideak eskurarazten saiatuko gara."	http://lasonrisadeunpais.es/fb-share/programa/eu/361.html
362	Ámbito autonómico y municipal	Trenbidea Gaztela eta Leonerako 	"Gaztela eta Leon oso autonomia erkidego zabala da hedaduraz, eta gabezia nabarmenak ditu bertako probintzien eskualdeen eta herrien komunikabideei dagokienean. Horrenbestez, egungo konexioak eta garraioak aztertuko ditugu, hobetzeko bai erkidego honen eta beste batzuen arteko mugikortasuna eta garraio-erraztasuna, bai eta Gaztela eta Leongo probintzien arteko joan-etorriak.

Helburu hauek lortzeko asmoz ekingo diegu abiaraziko ditugun neurriei:

-   Trenbide konbentzional eta aldietakoak sustatzea. 

-   Trenbidea sustatzea salgaien garraiorako. Espainia da Europan garraio mota horretan ehuneko baxuenetakoa duen herrialdeetako bat.

-   Madril-Aranda de Duero eta Burgos arteko zatia berrirekitzea.

-   Zilar Bidearen trenbide-tartea (Zamora-Salamanca-Plasencia) eta Benaventetik barna Asturiaserako luzapena berrirekitzea; Benaventetik Leóneraino beste zati zuzen bat irekitzea baloratuko dugu. 

-   Madril-Plasencia linearen proiektuari («Gerezien trena» izenez ezaguna) ekitea berriro. "	http://lasonrisadeunpais.es/fb-share/programa/eu/362.html
363	Ámbito autonómico y municipal	Bartzelonako metropoli-eremuko aldirietako trenen sistema handitzea eta hobetzea	Areagotu egingo ditugu maiztasunak, hobetu zerbitzuaren kalitatea eta tren erdi-zuzenen inplementazioa sustatuko dugu. 	http://lasonrisadeunpais.es/fb-share/programa/eu/363.html
364	Ámbito autonómico y municipal	Kataluniako Autonomia Estatutua betetzea azpiegitura-inbertsioei dagokienean	Nahitaezko deritzogu atzeraeraginez betetzeari Estatutuaren hirugarren xedapen gehigarria, Estatu Kataluniako azpiegituretan egiten duen inbertsioari buruzkoa baita.	http://lasonrisadeunpais.es/fb-share/programa/eu/364.html
365	Ámbito autonómico y municipal	Mendi-eskualdeetako trenbide-sarea hobetzea 	Kataluniako funtsezko gune batzuetan hiriguneak eta nekazaritza-guneak lotzen dituzten trenbideen sarea handitu eta hobetuko dugu, hartara merkataritza-loturak eta mugikortasuna ere hobetzeko. 	http://lasonrisadeunpais.es/fb-share/programa/eu/365.html
366	Ámbito autonómico y municipal	Lleida-Pirinioak autobia 	Kataluniako funtsezko gune batzuetan hiriguneak eta nekazaritza-guneak lotzen dituzten errepideen sarea handitu eta hobetuko dugu, esaterako Lleida-Pirinioak autobia. 	http://lasonrisadeunpais.es/fb-share/programa/eu/366.html
367	Ámbito autonómico y municipal	Mugaz gaineko lankidetza 	"Portugalekin batera, jarduera- eta inbertsio-plan bat biaraziko dugu, hartara komunikazio eta inbertsio bateratuak sustatzeko.

Extremadurak eta Portugaleko Alentejok muga konpartitzen dute, baina baita ezaugarri sozioekonomiko antzekoak ere (esaterako biztanle-dentsitate eskasa, komunikazio- eta garraio-gabezia, eta nekazaritza eta abeltzaintzarekiko menpekotasuna). Horren aurrean, eredu produktiboaren aldaketa sustatuko dugu eskualde bientzako; izan ere, zerbitzuak eta azpiegiturak konpartitzearen helburu komunak aldian behineko lankidetza-ekimenak baino elkarrekin diseinatutako proiektuak eta inbertsiorako konpromiso sendoa eskatzen ditu. "	http://lasonrisadeunpais.es/fb-share/programa/eu/367.html
368	Ámbito autonómico y municipal	A-57 autobiaren gelditzea Galiziako mendiak salbatzeko 	A-57 autobiaren proiektua bertan behera geratzea proposatzen dugu, ingurumen-, ondare- eta gizarte-eragin handia duelako, eta ez dagoelako batera gauzatzeko planteamendu integralik. 	http://lasonrisadeunpais.es/fb-share/programa/eu/368.html
369	Ámbito autonómico y municipal	Burgoko itsasadarra drainatzea 	Administrazio arduradunen utzikeria pairatu ostean, Burgoko itsasadarreko lohiak garbitu eta itsasadarra bera drainatzea sustatuko dugu, Galiziako mariskoaren kalitate apartarekin bateragarria izan dadin.	http://lasonrisadeunpais.es/fb-share/programa/eu/369.html
370	Ámbito autonómico y municipal	Pontevedrako itsasadarra herritarrentzat berreskuratzea	Itsasbazterraren Babes eta Erabilera Jasangarriari buruzko Legearen bigarren artikulua indargabetzea proposatzen dugu; izan ere, artikulu horrek jabari publikoko itsas eta lehorreko lursailen egungo lagapenak esleipenetan adierazitako datetatik harago 75 urtez luzatzeko aukera ematen du, eta horrenbestez, ahalbidetu egingo luke Ence-Elnosa industria-gunea Pontevedrako itsasadarreko publikoko itsaso eta lehorreko lursailean jarrai dezan.	http://lasonrisadeunpais.es/fb-share/programa/eu/370.html
371	Ámbito autonómico y municipal	Tajo ibaia ur gehiagoz eta kalitate hobekoaz hornitzea Aranjuezen	"Ekimen hauek sustatuko ditugu asmo horrekin: 

-  2015-2021 planifikazio prozesuari dagokion Tajoko Mugape Hidrografikoaren Plan Hidrologikoa berraztertzea, Europako araudira egokitzen den eta hura betetzen duen egiaztatzeko.

-  Gizarte zibileko zenbait plataformekin koordinatzea (esaterako: Ecologistas en Acción, Red Ciudadana por una Nueva Cultura del Agua en el Tajo y sus ríos, edo Plataforma en Defensa de los ríos Tajo y Alberche), informazio- eta eskaerak. 

-  Plan Hidrologikoa errefusatzeak izan ditzakeen ondorioak aztertzea. 

-  Ondorio horiei aurre egiteko neurriak ezartzea. 

-  Plan Hidrologikoaren onespena errefusatzea –haren onespena 2015eko abendurako aurreikusten da–, baldin eta Europako araudira egokitzen ez bada. 

-  Plan berri bat osatzeko proposamena, zeinean segundoko 11,74 metro kubikoko gutxieneko emari ekologikoa jasoko den, eta urari buruzko Europako politika berria aplikatuko duen. "	http://lasonrisadeunpais.es/fb-share/programa/eu/371.html
372	Ámbito autonómico y municipal	Móstoles-Navalcarnero aldirietako trenbide-proiektua konpontzea 	"Móstoles-Navalcarnero aldirietako trenbidearen egoera konponduko dugu, zeinaren gauzatze lanak egun geratuta baitaude. Horretarako:

 -  Proiektuaren egungo egoera aztertuko dugu ikuspegi tekniko, funtzional, ingurumeneko, hirigintzako eta ekonomikotik.

-   Kontratua berraztertuko dugu enpresa esleipendunarekin. 

-   Trenbidea eraikitzen jarraitzearen bideragarritasuna aztertuko dugu, beste bi geltoki gehituta: Arroyomolinosen eta Griñónen. "	http://lasonrisadeunpais.es/fb-share/programa/eu/372.html
373	Ámbito autonómico y municipal	Kendu, lurperatu edo lekuz aldatzea gaur egun etxebizitza, berdegune, haurrentzako gune eta kirol-guneen gainetik, Arroyomolinos udalerria iparretik hegora zeharkatzen duten goi-tentsioko bi lineak 	"Urrats hauek emango ditugu hori lortzeko:

 -  Prozesu osoari (proiektuaren definizioa, instalazioa, emaitzak eta ingurumen-eragina) buruzko azterlana egin eta ezagutaraztea.

-   Herritarren eta gizarte zibileko plataformekin koordinatzea, bai eta adituekin eta administrazio inplikatuekin, alternatiba egokiena erabakitzeko: lineak kentzea, lurperatzea edo lekuz aldatzea. 

-   Adostutako erabakia gauzatzeko baimena."	http://lasonrisadeunpais.es/fb-share/programa/eu/373.html
374	Ámbito autonómico y municipal	Guadarrama ibaiaren arro hidrografikoa babestu eta lehengoratzeko neurriak betetzea	"Eskualdeko parke natural eta naturgune babestu den Guadarrama ibaiaren arro hidrografikoa babestu eta lehengoratzeko neurriak bete egingo direla bermatuko dugu, arroak baitan hartzen dituen udalerrietan: El Álamo, Batres, Boadilla del Monte, Brunete, Colmenarejo, Galapagar, Majadahonda, Moraleja de Enmedio, Móstoles, Navalcarnero, Las Rozas, Serranillos del Valle, Sevilla la Nueva, Torrelodones, Valdemorillo, Villanueva de la Cañada, Villanueva del Pardillo eta Villaviciosa de Odón. Horretarako, egingo dugu:

-  Ibaiaren arroaren egungo egoeraren azterlana. 

-  Guadarrama ibaiaren arroa Kudeatzeko Planaren, eta gaur arte haren betetze-mailaren berrazterketa. "	http://lasonrisadeunpais.es/fb-share/programa/eu/374.html
375	Ámbito autonómico y municipal	Aldirietako C4 trenbidea Torrejón de la Calzada eta Torrejón de Velasco udalerrietaraino luzatzeko proiektua berreskuratzea	"Luzatzeko proiektua hartuko dugu berriro, ekimen hauez bitartez:

-   Madrileko Aldirietako Trenbide-Azpiegituren 2009-2015 Planaren egungo egoera aztertzea. 

-   Aldirietako C4 trenbidea luzatzeari buruzko informazio-azterlana eta aurrekontua egitea. 

-   Trenbide-azpiegitura eraikitzeko trazatu balizkoak definitu eta aztertzea. 

-   Bi geltoki berri eraikitzearen bideragarritasuna eta –baiezkoan– kokapen egokiena aztertzea: bata Parlako ospitaletik gertu, eta bigarrena Torrejón de la Calzada eta Torrejón de Velasco udalerrietatik gertu. Azterlan hori irisgarritasuna, eskaria, beste garraiobide publikoekiko lotura eta eraikuntza-erraztasunak kontuan hartuta egingo da.

-   Ustiakuntza- eta eskaera-baldintzei buruzko berariazko azterlana egitea. 

-   Aldirietako C4 trenbidea luzatzea, betiere haren bideragarritasun tekniko eta ekonomikoa egiaztatu bada."	http://lasonrisadeunpais.es/fb-share/programa/eu/375.html
376	Ámbito autonómico y municipal	Madrileko hegoaldeko trenbideak lurperatzeko proiektua berraztertzea	Madrileko hegoaldean Alcorcón, Fuenlabrada, Getafe, Leganés eta Móstoles udalerriak erdibitzen dituzten trenbideak lurperatzeko proiektua berraztertuko dugu. Horretarako, 2011n Sustapen Ministerioak eta udalerri horietako udalek sinatutako lankidetza-hitzarmena aztertuko dugu, bai eta Ministerioari dagozkion eta hitzarmenean jasota dauden konpromisoen bideragarritasuna; azkenik, konpromiso horiek bete ahal izateko alternatiba eta konponbideak ere aztertuko ditugu. 	http://lasonrisadeunpais.es/fb-share/programa/eu/376.html
377	Ámbito autonómico y municipal	Murtziako Eskualdeko trenbide-sarea hobetzea 	"-  Murtziako trenbideen elektrifikazioa eta bitan banatzea sustatuko dugu, bai eta Andaluziarako linea berriro jartzea, eta Murtzia-Alacant, Murtzia-Albacete eta Murtzia-Andaluzia trenbide-tarteetan langak kentzea ere.

-  Aldirietako trenbide-sarea sustatu, hobetu eta egokitzeko plana osatuko dugu, zehazki Murtziako Eskualdearen eta Alacant, Granada eta Albaceteko probintzien artean, hots, Cartagena-Alacant, Cartagena-Murtzia, Murtzia-Granada eta Murtzia-Albacete trenbide-zatietan.

-  Campo de Cartagena eskualdean bide estuko burdinbidea sustatzeko plana garatuko dugu.

-  Mediterraneoko salgaien korridorearen sorrera sustatuko dugu.

-  Alcantarilla udalerriko trenbide-trazatua kenduko dugu.

-  Murtziako hirian (hiri osoan) trenbideak lurperatzea sustatuko dugu."	http://lasonrisadeunpais.es/fb-share/programa/eu/377.html
378	Ámbito autonómico y municipal	Murtziako itsasertza babesteko plana 	Indargabetu egingo dugu Itsasbazterraren Babes eta Erabilera Jasangarriari buruzko maiatzaren 29ko 2/2013 Legea, bai eta Kostaldeei buruzko uztailaren 28ko 22/1988 Legea aldatu ere, itsasertz birjina (urbanizatu gabea) benetan eta eraginkortasunez babesteko neurriak sartzeko asmoz. Horrez gain, hura aplikatu eta garatu dadin sustatuko dugu, eta horretarako mantendu egingo dugu Estatuaren ahalmena, jabari publikoko itsas eta lehorretan eragin dezaketen tokiko erakundeek hartutako erabakiak eta bideratutako egintzak indargabetzeko. Horren bidez, oztopatu egin nahi dugu Murtziako itsasertz birjinaren suntsiketa, espekulazioa urbanistikoa bitarte. Halaber, 2001eko Murtziako eskualdeko Lurzoruaren Legearen eta antzekoen babesa kenduko diegu ingurumenean eragin kaltegarri handiko proiektuei; Lege horrek babesgabe utzi zuen Marina de Cope urbanizatzeko proiektuak eragindako itsasertzaren zati handi bat.	http://lasonrisadeunpais.es/fb-share/programa/eu/378.html
379	Ámbito autonómico y municipal	Errege Bardeako tiro eremua eraistea	"Bardeetako tiro eremua nafarren gozamenerako naturgune bihurtuko dugu. Horretarako, beharrezkoak izango dira:

-   Herritarren artean kontsulta egitea Errentamendu-kontratua berriztatzeari buruz. 

-   «Defentsarako interes gune» izendapena bertan behera uztea.

-   Tiro eremua eraistea. 

-   Inguruaren azterlana egitea, osasun eta ekologiaren ikuspegietatik.

-   Baliabide naturalak irizpide sozial, kultural eta ekologikoekin berrerabiltzea."	http://lasonrisadeunpais.es/fb-share/programa/eu/379.html
380	Ámbito autonómico y municipal	Abiadura handiko trenaren lanak geratzea 	Geratu egingo ditugu AHTren lanak, harik eta azterlan sakona egin eta proiektua osotasunean birformulatzen den arte, hots, haren oinarrietan, azpiegitura eta inbertsio publikoen mugikortasun globaleko planetan, eta trenbide-bideragarritasun azterlanean. Prozesu horrek iraun bitartean, proiektuaren inguruan sor daitezkeen alternatiben inguruko eztabaida soziala lehenetsiko dugu. 	http://lasonrisadeunpais.es/fb-share/programa/eu/380.html
381	Ámbito autonómico y municipal	Eskualde industrialetako sare produktiboa onbideratzea	Bizkaiko Ezkerraldeko (Barakaldo, Sestao, Portugalete eta Santurtzi) eta Gipuzkoako (Pasaia eta Errenteria) industria-eremuak berreskuratzeko plana sustatuko dugu, bai eta sektore metalurgikoan teknologia berrien ekoizpen eta garapena (I+G+b indartzea), balio erantsi handiko produktuen ekoizpena, eta prestakuntza, sektoreko profesionalak lanean birkokatzeko bide gisa.	http://lasonrisadeunpais.es/fb-share/programa/eu/381.html
382	Ámbito autonómico y municipal	Euskadiri eskualdatutako eskumenen alorrean sakontzeko elkarrizketa prozesuari ekitea	Gorte Nagusiei eskatuko diegu aurrera egin dezaten Euskadiri eskualdatutako eskumenen alorrean; ildo horretan lehentasuna emango diegu lan-ikuskaritzarekin eta Administrazioarekin loturiko eskumenei, bai eta Gizarte segurantzaren kudeaketari dagokienean ere, kutxa bakarra hautsi beharrik gabe.	http://lasonrisadeunpais.es/fb-share/programa/eu/382.html
383	Ámbito autonómico y municipal	Berrindustrializazio plan urgentea Errioxarako	Europarako Inbertsioen Planaren testuinguruan («Juncker plana»). Errioxa berrindustrializazio plan urgente batean sartuko dugu, Ebroren ardatzeko beste lurralde batzuekin batera; izan ere, Ebroren ardatzaren kokapen estrategikoak –Arku Atlantiarraren eta Mediterraniarraren arteko lotunea baita– Errioxa azken hamarkadetan galdu egin duen dinamismo industrialaz hornitu beharra justifikatzen du.	http://lasonrisadeunpais.es/fb-share/programa/eu/383.html
384	Ámbito autonómico y municipal	Gizarte zerbitzuetako funtsik eskuratu ahal izateko administrazio publikoekin zorrik ez izatearen baldintza kentzea	Gizarte larrialdietarako laguntzak enbargatu ezineko eskubide bihurtuko ditugu, bai eta geldituko ere indarrean dauden era horretako laguntzei buruzko enbargoak. 	http://lasonrisadeunpais.es/fb-share/programa/eu/384.html
385	Ámbito autonómico y municipal	Garraio- eta komunikazio-azpiegiturak hobetzeko plan integrala	"Valentziako Erkidegoko garraio- eta komunikazio-azpiegiturak hobetzeko plan integrala abiaraziko dugu, honako ekimenak baitan hartuko dituena:

-   AP-7 autobideari bidesaria kentzea, eta haren sarbideak hobetzea.

-   Eskualdeko eta Aldirietako trenbide-sareak hobetzea.

-   Valentziako Erkidegoko garraio-azpiegiturak hobetzea Erkidegoan barruan, eta estatuaren gainontzekoarekin, Europarekin eta mediterraniar esparruarekin egituratzea.

-   Alacanteko eta Castelló de la Planako itsas-portuak biziberritzea, eta horretarako horietara heltzeko trenbide-azpiegituren eraikuntza lehenestea. "	http://lasonrisadeunpais.es/fb-share/programa/eu/385.html
386	Ámbito autonómico y municipal	Estatuko finantziaketa handitzea ekintzailetza eta enpresa txiki eta ertainen arloak sustatzeko	"% 20ko osagarria aplikatuko diegu –estatuko Aurrekontu Orokorren kontura–, Valentziako Erkidegoak partida hauetara bideratutako funtsei:

-   Ekintzailetzaren sustapena.

-   Kooperatibismoa eta ekonomia soziala.

-   Ekonomia-planifikazioa eta -aurreikuspena.

-   Industria-politika.

-   Merkataritzaren ordenamendu eta sustapena.

-   Kanpo-merkataritza. "	http://lasonrisadeunpais.es/fb-share/programa/eu/386.html
387	Ámbito autonómico y municipal	Nekazaritza, abeltzaintza eta arrantza babestea 	"% 20ko osagarria aplikatuko diegu –estatuko Aurrekontu Orokorren kontura–, Valentziako Erkidegoak partida hauetara bideratutako funtsei:

-   Nekazaritza-ikerketa eta -teknologia.

-   Arrantza-ekoizpenaren ordenamendua eta hobekuntza.

-   Nekazaritzaren sustapena eta bermea.

-   Eskaintzaren eta kooperatibismoaren kontzentrazioa.

-   Nekazaritzako elikagaien kalitatea.

-   Landa-ingurunearen garapena.

-   Abeltzaintzaren garapena eta hobekuntza.

-   Baliabide hidraulikoen kudeaketa eta azpiegiturak.

-   Nekazaritza-azpiegituretako uren garbiketa eta arazketa."	http://lasonrisadeunpais.es/fb-share/programa/eu/387.html
